username, created_at, lng, lat, text
HoweyLiz, Tue Apr 21 03:33:26 +0000 2020, -123.370838, 48.496225, @leftcoastbabe Superb! 
LangatTed, Tue Apr 21 03:33:26 +0000 2020, -83.941572, 42.443227, @hotboijiminn @njiraini_ @decimoXIV Dead😢😂 
eddie736, Tue Apr 21 03:33:26 +0000 2020, -115.135165, 36.060964, @AoDespair I have an idea for your next series.... 
cumwithcasey, Tue Apr 21 03:33:26 +0000 2020, -117.851089, 33.842863, @keshiarchive 🔥🔥🔥 
NikkiWulf, Tue Apr 21 03:33:26 +0000 2020, -100.076888, 31.168893, @DakingOfKingsTV @StreamDad_ @LynxiTwitch @ravenclaw0044 Aww 😍🥳🥳🥳🥰🥰🥰 you’re the best 
jlayne68, Tue Apr 21 03:33:26 +0000 2020, -97.754724, 30.323346, @Tyger20_20 @Polite_DPJ @henrymcmaster 🤮another GOP idiot. 
ErickArden, Tue Apr 21 03:33:26 +0000 2020, -95.446486, 29.838495, @yoelmasizo @beto_bercian @Gaby_o23 Ok .! Espérame.! 
withajmf, Tue Apr 21 03:33:26 +0000 2020, -118.411907, 34.020789, @SeanXtina Chile look at all those pizza boxes lol 
aaliyah_iyanna, Tue Apr 21 03:33:26 +0000 2020, -87.732013, 41.833585, Can’t depend on niggas for nothing. They’re useless. 
m_konomos, Tue Apr 21 03:33:26 +0000 2020, -84.286468, 33.802810, YES. 
wyneshia, Tue Apr 21 03:33:26 +0000 2020, -83.173867, 32.678207, @BrianKempGA 🤡🤡🤡🤡🤡 
MaizeSombrero, Tue Apr 21 03:33:26 +0000 2020, -83.729972, 42.270839, @LGhail Why you gotta force Sparty’s top recruit to play fullback? 
ItsTalena, Tue Apr 21 03:33:27 +0000 2020, -95.317040, 32.315662, Why did I decide to braid my hair? I’m tired 😂 and not even half way done 
BorgiaAthletics, Tue Apr 21 03:33:26 +0000 2020, -91.009635, 38.546088, https://t.co/3M5PcuXJYW 
DaniBreezy23, Tue Apr 21 03:33:27 +0000 2020, -80.175763, 25.879932, OOP! 
KingChalcedony, Tue Apr 21 03:33:27 +0000 2020, -73.948775, 40.655138, 1 
JazelllMytay, Tue Apr 21 03:33:27 +0000 2020, -98.540651, 29.417501, We are opening back up on May 15th !We will only have few people in the salon at a time, 6ft apart and we all mus… https://t.co/IaD5usE30o 
sadierhalll, Tue Apr 21 03:33:27 +0000 2020, -86.441236, 39.766555, @kendrafox3 https://t.co/rVMN3586mO 
ChampionMtager, Tue Apr 21 03:33:27 +0000 2020, -84.890749, 35.124614, @mitchellreports He absolutely gave two reasons! I knew it wouldn’t be long before the same MSM that squeals we all… https://t.co/OVcLzZnNhX 
MvrinvLvz, Tue Apr 21 03:33:27 +0000 2020, -118.001298, 34.040740, I’ve decided that ima finally start my school work tomorrow 
tairek5, Tue Apr 21 03:33:27 +0000 2020, -78.895441, 35.990983, When they only know 22% of you. 😝😝 
brentkavi, Tue Apr 21 03:33:27 +0000 2020, -117.559707, 33.929913, if u smart u probably listen to ab soul 
AyoRoost, Tue Apr 21 03:33:27 +0000 2020, -98.540651, 29.417501, @realDonaldTrump You must be the loneliest ass President in history. Fuck, you're thirsty. https://t.co/zEhq7v5xUb 
CoachTreyRod, Tue Apr 21 03:33:27 +0000 2020, -95.400973, 30.124856, @Benji_nolasco Yes sir! Let’s roll 🔥 
Foss_Sports, Tue Apr 21 03:33:27 +0000 2020, -100.076888, 31.168893, The "Ballou turf"...Slick #Boise @BobBallouSports 
Quavey_, Tue Apr 21 03:33:27 +0000 2020, -83.173867, 32.678207, My last retweet was everything! Yes governor Kemp, since you wanna open up everything let me see you outside of the… https://t.co/VXopdBCtQ3 
6prima6donna6, Tue Apr 21 03:33:27 +0000 2020, -93.040281, 44.883849, Cheech and Chong marathon :-) 
maxguwapo, Tue Apr 21 03:33:27 +0000 2020, -122.362414, 37.948843, It’s boutta be double the KPop fans on here now.... 🤦‍♂️ 
BigTiddyGothMan, Tue Apr 21 03:33:27 +0000 2020, -79.420865, 38.003376, I SWEAT TO GOD IF THEY CANCEL TOYOTATHON 
ScottK_NYC, Tue Apr 21 03:33:27 +0000 2020, -73.948775, 40.655138, @MScottPoet1911 @SmelOdiesOG @CharlesMBlow Run DMC? 
figgytales1, Tue Apr 21 03:33:27 +0000 2020, -89.922029, 35.133521, I was going to do my homework but I got high ;) Get blazed af off that devil lettuce this 4/20 https://t.co/gytgHIC0LV 
_ashtynparker, Tue Apr 21 03:33:28 +0000 2020, -97.753840, 31.079307, “umm maybe cause you’ve been with bums” my man is so funny but facts babe 
BoyceBob, Tue Apr 21 03:33:28 +0000 2020, -121.673815, 39.152440, https://t.co/wfMnrcztFu 
RevelleGavin, Tue Apr 21 03:33:28 +0000 2020, -82.707778, 27.861014, 🥴😎🤘🏾✌🏾 
sweetmak, Tue Apr 21 03:33:28 +0000 2020, -118.130426, 33.937674, @leskar33 Right? Not coincidence 
KevinChurch711, Tue Apr 21 03:33:28 +0000 2020, -72.876826, 40.794681, @thesageRR3 @MaxWildstein @EmSheDoesIt Don’t believe everything you hear 
neredesmadres, Tue Apr 21 03:33:28 +0000 2020, -103.233130, 25.244223, Porque la gente es tan mala? 
DannytheVinyl, Tue Apr 21 03:33:28 +0000 2020, -83.173867, 32.678207, @___d0minique I would say this is a point for Michael because he was everybody's legend. 
IzraelJesus, Tue Apr 21 03:33:28 +0000 2020, -123.279343, 44.569246, @realDonaldTrump They earned it 
SammyArriaga, Tue Apr 21 03:33:28 +0000 2020, -80.177668, 25.905606, Love seeing one of my fav writers strengthening his Spanish 🤓 
IsadoraCrb, Tue Apr 21 03:33:28 +0000 2020, -104.760861, 39.523531, Como dms no outro dia me mato 
LifeSoLavish, Tue Apr 21 03:33:28 +0000 2020, -104.922093, 39.713563, Absolutely lmao for a lil added razzle dazzle 
GabeReyes87, Tue Apr 21 03:33:28 +0000 2020, -98.540651, 29.417501, KIM JUNG UN IS DEAD 😂😂😂😂😂😂😂😂😂😂💀💀 https://t.co/8Hs1AmtArK 
rall100, Tue Apr 21 03:33:28 +0000 2020, -90.226870, 38.747965, Oh, so long for this night I’ve prayed that a star would guide u my way 🤗 🎶 
Angiemerlin1, Tue Apr 21 03:33:28 +0000 2020, -80.182472, 25.960583, I’m bitches 
_doomeduser_, Tue Apr 21 03:33:28 +0000 2020, -74.066663, 40.718001, @ramsvelas And Travis is an absolute monster on this album. 🔥🔥🔥🔥🔥 
dmeans_2fly, Tue Apr 21 03:33:29 +0000 2020, -88.200334, 40.115085, What about YouTube couples 😕 
jetskijona, Tue Apr 21 03:33:29 +0000 2020, -121.469664, 38.561722, I’m so thankful that I grew up watching drake and josh !!!! 
SaviorDanger, Tue Apr 21 03:33:29 +0000 2020, -96.761753, 32.819858, I can feel it in my bones! 
arnoldbprice, Tue Apr 21 03:33:29 +0000 2020, -119.306608, 37.269176, Dropped pinNear 🔥👹👺🔥👇🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🔥👹👺🔥👇https://t.co/BYYhZgHWty 
infosrv, Tue Apr 21 03:33:29 +0000 2020, -83.713300, 42.273400, [12:33:29] 146.88.240.4:55770 &gt;&gt; :111 (UDP) 
thoughtoflexi, Tue Apr 21 03:33:29 +0000 2020, -73.185942, 40.750456, should i be reckless yes or no y’all https://t.co/FEcsl1wxso 
dolphin711, Tue Apr 21 03:33:29 +0000 2020, -89.069133, 30.426027, Text USPS to 50409 to help save the Post Office. It helps you send a letter to your US Congressman &amp; Senators 
DerekJ__, Tue Apr 21 03:33:29 +0000 2020, -80.926628, 33.631140, If ya names spelled wrong. Don’t count. I said what I said 
daniilzaika, Tue Apr 21 03:33:29 +0000 2020, -122.330602, 47.614817, Update 4 (but who’s counting right ?@bSaty03) 4:30. I refuse to give up. But I am also close to giving up.  Cmon… https://t.co/jUMSVjF5uY 
cmckeon15, Tue Apr 21 03:33:29 +0000 2020, -84.563414, 33.811316, I’d like to invite @ConanOBrien to crash our zoom meeting. Waiting on you buddy. 
dbm422, Tue Apr 21 03:33:29 +0000 2020, -122.589981, 47.534423, @rrfosho72 My man. Play it brother 
JK3lls, Tue Apr 21 03:33:29 +0000 2020, -83.941572, 42.443227, @tuffpaw @Rachelleyelly @Rom5_8 @ARKovnat @MichiganAdvance @rojobin2 Yeah all of those essential in person lotto sa… https://t.co/Wks6FfsLrP 
WFKARS, Tue Apr 21 03:33:30 +0000 2020, -70.656987, 43.138607, @PressSec And I will call your asshole boss whatever the fuck I want. 
HeatherVSJ, Tue Apr 21 03:33:30 +0000 2020, -93.128545, 45.014162, I present to you, His Royal Highness,Greznov The Great, King of CasaVSJ Quails.. #Greznov #quail #quailmom… https://t.co/h6KI4B6Zgu 
JayRevell, Tue Apr 21 03:33:30 +0000 2020, -84.266174, 30.476216, Every golfer owes a debt to the game. We pay that down by sharing the sport with others. 
tudomainstream, Tue Apr 21 03:33:30 +0000 2020, -122.435979, 37.770657, @falsinha eu QUASE comprei...... mas daí desisti... mas sinto que voltarei apenas pra isso 
Corey_cargill, Tue Apr 21 03:33:30 +0000 2020, -97.552161, 35.482844, y’all are on a roll 
Andy03551158, Tue Apr 21 03:33:30 +0000 2020, -117.104989, 32.810012, @ArtTrashKat Probably more today because you will get the munchies 
Crissbraxton_32, Tue Apr 21 03:33:30 +0000 2020, -90.232041, 39.736028, God damn I miss Ambrose 😭 
kayj833, Tue Apr 21 03:33:30 +0000 2020, -91.090800, 30.459100, @verzuzonline @drdre @Diddy Dammit y'all gonna kill me! !😍🥰👀🤔 
infosrv, Tue Apr 21 03:33:30 +0000 2020, -123.219700, 44.048600, [12:33:30] 157.245.45.99:53918 &gt;&gt; :32495 (TCP:SYN) 
D2_Conservative, Tue Apr 21 03:33:31 +0000 2020, -75.770041, 42.746617, @GeorgiaLogCabin And he gets to decide ....  time to get off facebook 
solace, Tue Apr 21 03:33:31 +0000 2020, -93.278974, 44.876290, @dcaron28 4, 6, 9 
talbottgrace, Tue Apr 21 03:33:31 +0000 2020, -82.669467, 40.365160, i miss this shit 🥺 
maurice_paez, Tue Apr 21 03:33:31 +0000 2020, -104.693173, 38.705208, https://t.co/r4ICJasTLz 
imaniisimone, Tue Apr 21 03:33:31 +0000 2020, -97.011168, 32.655678, I told Abraham about my eyebrow depression and he thinks it’s a joke🤡 
ivette2144, Tue Apr 21 03:33:31 +0000 2020, -122.062189, 39.017534, @krisss_joyyy https://t.co/ze87j3qVYQ 
Titanee, Tue Apr 21 03:33:31 +0000 2020, -73.781306, 40.934811, @CoachJackson31 Wilbur Marshall, Ray Lewis, Dick Butkus, Jack Ham https://t.co/ceW6ljMwXU 
handlwitcarree, Tue Apr 21 03:33:31 +0000 2020, -121.873730, 37.331159, He looks like a prince! https://t.co/ivHJYbNiqa 
_MaritzaY, Tue Apr 21 03:33:31 +0000 2020, -123.029015, 44.935084, Lmaoooo the shadeee🤣🤣🤣 
Tonyxanthony, Tue Apr 21 03:33:31 +0000 2020, -87.732013, 41.833585, “Lets supspend immigration, but let’s open the country because we have everything we need” what an idiot 🤦🏽‍♂️ 
JayWil380, Tue Apr 21 03:33:31 +0000 2020, -89.922029, 35.133521, Y’all don’t know nun about GENETICS 🧬 
C4D4M5, Tue Apr 21 03:33:31 +0000 2020, -89.266508, 39.739300, @TheRealEazy32_ What an unintelligent punk.I’m done with you. 
BloodstaindGem, Tue Apr 21 03:33:31 +0000 2020, -94.326622, 37.169692, @gcambeiro78 @Rob_Schilling18 @mommavandam @Farpost_22 @dlgabi @cmclymer @weijia You happened to be the one accusin… https://t.co/1l1cxDWplH 
olegmalenkov, Tue Apr 21 03:33:31 +0000 2020, -118.411907, 34.020789, Wow. 3 days ago I began a silent meditation in the living room. Was totally isolated. No TV, no Zoom etc. Had no id… https://t.co/HPTXFZB3kZ 
NicoleMR12, Tue Apr 21 03:33:32 +0000 2020, -95.446486, 29.838495, much 2 think about 
_gore_whore_, Tue Apr 21 03:33:32 +0000 2020, -120.583402, 44.145437, All relationships have pros but in the end who do you think about when you do molly? 
alxyva, Tue Apr 21 03:33:32 +0000 2020, -95.446486, 29.838495, @notsantamaria or you can say, “que miras coño?” 
kevintran1404, Tue Apr 21 03:33:32 +0000 2020, -95.824553, 29.783996, I need FBI come take that guy out https://t.co/LSyxtjz857 
DCW4Arkansas, Tue Apr 21 03:33:32 +0000 2020, -92.430839, 35.073112, @rodney_gwatney @dawnerscott @AsaHutchinson If they follow the blueprint for opening and factoring in the rising po… https://t.co/N2fQ2PmiQk 
DizziLeal69, Tue Apr 21 03:33:32 +0000 2020, -95.508925, 29.574284, Mmmmmmm 
jacobromfo, Tue Apr 21 03:33:32 +0000 2020, -111.738566, 33.295215, I refuse to sink that low. 
czech1948, Tue Apr 21 03:33:32 +0000 2020, -74.150650, 41.068318, https://t.co/aPHwlBZpDU 
DiccGangsta, Tue Apr 21 03:33:32 +0000 2020, -95.913642, 36.109392, @JStahn They look bomb ass fucc too 
Sam01496841, Tue Apr 21 03:33:32 +0000 2020, -81.803052, 41.480418, @PressSec Impeached President Trump to be exact. 
TaffG400, Tue Apr 21 03:33:32 +0000 2020, -111.880874, 33.282450, If I want you, I’ll go after you. No 🧢 
louisbaq114, Tue Apr 21 03:33:32 +0000 2020, -80.347120, 25.671986, @mastrmephisto @pam_sands @hlmorrison64 @POTUS https://t.co/KrXqwhphVF 
auntie4763, Tue Apr 21 03:33:32 +0000 2020, -76.901033, 34.903787, @EricLiptonNYT @Yamiche Trump can try to change the narrative,  but he can’t erase the fact that over 42,000 Americ… https://t.co/08Kfn1Sy46 
NancyBoricua, Tue Apr 21 03:33:32 +0000 2020, -87.931412, 42.062471, @MissILmom @ShotsRangOut So sad 😞 but I won’t leave without my kids and they have a life here. 😫 
Al_Gomez_M, Tue Apr 21 03:33:32 +0000 2020, -98.540651, 29.417501, 🙌🏼 Spurs Give providing free WiFi from the AT&amp;T Center | https://t.co/iwdcaa1oO8 https://t.co/y5TJ80T4vG 
KimberlyTrolli2, Tue Apr 21 03:33:32 +0000 2020, -79.910277, 40.138772, @Kelly_K_9 🤣 
DynastyMeche, Tue Apr 21 03:33:32 +0000 2020, -95.446486, 29.838495, I am so allergic to fake earrings. They break me out bad 
AmyaWaya, Tue Apr 21 03:33:32 +0000 2020, -88.142512, 41.519556, Damn my views are going up on Snapchat 
will95521741, Tue Apr 21 03:33:33 +0000 2020, -75.386460, 39.145024, Georgia Gov Brian Kemp, S. Carolina Gov Henry McMaster and fictional Amity Mayor and bureaucratic buffoon Larry Vau… https://t.co/vt0aks99Jm 
outuhcontrol, Tue Apr 21 03:33:33 +0000 2020, -98.540651, 29.417501, @DonnieDenaro Okay well text me back lol 
sabrinaromerom1, Tue Apr 21 03:33:33 +0000 2020, -96.734900, 33.061243, 🙏🏻♥️ 
heyooitslozanoo, Tue Apr 21 03:33:33 +0000 2020, -121.873730, 37.331159, Put it this way... I now refer to JP as “Editor Caldwell” and he calls me “Author (future) Caldwell” ❤️… https://t.co/xekjWn7eCk 
jak3lane, Tue Apr 21 03:33:33 +0000 2020, -95.446486, 29.838495, I got in a fight in one of these in elementary 
JDReed18, Tue Apr 21 03:33:33 +0000 2020, -85.708795, 42.897879, THIS 👏🏻👏🏻👏🏻👏🏻 #StealingOur80sDances https://t.co/ChQ87ahhds 
PinaTaylotta, Tue Apr 21 03:33:33 +0000 2020, -96.761753, 32.819858, @TRBTylerRogers Have you seen Murder Mountain?! 
eebrande, Tue Apr 21 03:33:33 +0000 2020, -79.272570, 43.629311, Heart aching for Nova Scotia. 
jrtrottier, Tue Apr 21 03:33:33 +0000 2020, -75.800141, 45.248791, Anyone else feel like March lasted an eternity and April has flown by!? 
RobertPRoehm, Tue Apr 21 03:33:33 +0000 2020, -118.081020, 33.789020, @Stop_Trump20 Even with all the lieutentants, it doesn't add to hundreds. 
joseeight, Tue Apr 21 03:33:33 +0000 2020, -74.010886, 40.787365, Just made a donation, the last thing I want is any of these people making me run a lemonade stand in the next 18 mo… https://t.co/oVXkubW7xk 
dina_ballerina_, Tue Apr 21 03:33:33 +0000 2020, -80.137732, 40.457401, it’s against my religion to have bill clinton hold my precious top 4 albums 
adriana__mariah, Tue Apr 21 03:33:33 +0000 2020, -119.319526, 36.319486, Update: we matched and she said she loves fries too. +10 point 
davidcstuart, Tue Apr 21 03:33:33 +0000 2020, -122.330602, 47.614817, @OLReign any sense of when OL Reign gear - especially the 2020 kit - will be available online? Would love to be abl… https://t.co/fArEq3VbLQ 
NGSMaki, Tue Apr 21 03:33:34 +0000 2020, -84.481627, 42.746720, he told em!!! 
DorrietyD, Tue Apr 21 03:33:34 +0000 2020, -86.680738, 32.576227, @megynkelly @billmaher @DanCrenshawTX Bill Maher is a pompous ass and just wants to downtrodden anything our Presid… https://t.co/ixP2vuz2Xk 
eligCabrera, Tue Apr 21 03:33:34 +0000 2020, -100.293591, 25.641718, Nuevamente proedumed dándome razones para vivir y no solo ganas de vomitar 
JeffThomasTV, Tue Apr 21 03:33:34 +0000 2020, -118.918886, 34.188478, @DuragLuffy24 Ah cool. Peeps get outta pocket for me too, dude. 
ryan_hummel, Tue Apr 21 03:33:34 +0000 2020, -80.128700, 26.838900, Day 8: 80 Push-ups! {4 sets of 20} 💪 @fitteamglobal #FITTEAM #fitteamglobal #vegan #plantbased.....… https://t.co/mmhqXCqKt7 
martyrfish, Tue Apr 21 03:33:34 +0000 2020, -71.566171, 44.001230, It is wild how people will email a question, not read your response, then send the same question again with a heightened level of agitation 
coachizzy60, Tue Apr 21 03:33:34 +0000 2020, -81.438956, 26.327408, Thanks George Shepard for helping Izzy. @ Ave Maria, Florida https://t.co/0lIS7vvKRo 
GaryPankow, Tue Apr 21 03:33:34 +0000 2020, -82.755341, 27.992711, @Pastor__West @KarThomas22 Yes amen 😇🙏 
DallasBiDom, Tue Apr 21 03:33:34 +0000 2020, -96.835249, 33.150140, @josearegar I need that hole right away 
DennisOrosco2, Tue Apr 21 03:33:35 +0000 2020, -119.029133, 36.074775, @aloverofblue Good night,god bless y’all ma’am 🇺🇸🙏🇺🇸 
IAMDJEASTWOOD, Tue Apr 21 03:33:35 +0000 2020, -76.645223, 40.274234, @JMattStan_17 @ElevateWentz But Carson did better than that with incompetent position coaches and a practice squad.. 
yaaaschef, Tue Apr 21 03:33:35 +0000 2020, -118.411907, 34.020789, Me trying to breathe in a mask while doing anything https://t.co/jcpsMVZgXp 
DirectorKayGee, Tue Apr 21 03:33:35 +0000 2020, -73.849441, 40.850347, 5 hr stream was fun ☺️Thank @Wolfysbane91 for stopping by and saying wassup for a bit, appreciate you tons ☺️☺️… https://t.co/ob7NdceDjH 
gabriele_mark, Tue Apr 21 03:33:35 +0000 2020, -77.417960, 43.088339, @BasicMountain @strong_sad @RideTheIguana @ThunderingPrime @andersoneclair @GibbonsTeddy For example, I haven’t had… https://t.co/aNIZZOkD24 
mdbanning, Tue Apr 21 03:33:35 +0000 2020, -97.863458, 29.989242, @syhendy @OFFIClALTY @Baylor @BUFootball Congratulations @OFFIClALTY, keep working hard and being a role model!   P… https://t.co/euozYeMyfR 
mdhayward, Tue Apr 21 03:33:35 +0000 2020, -97.754724, 30.323346, @pamela_herd So well deserved! 
_ar0ss, Tue Apr 21 03:33:35 +0000 2020, -95.990175, 30.083158, Pharrell was fine dabbbbb in his prime damn wtfff 
bentfromtexas, Tue Apr 21 03:33:35 +0000 2020, -97.754724, 30.323346, @SivaTechFromXB 😂 it’s all love 
SherryC2013, Tue Apr 21 03:33:35 +0000 2020, -96.397443, 35.830505, @mitchellreports You can't be this dumb! 
brysatt, Tue Apr 21 03:33:35 +0000 2020, -85.242564, 35.091954, @MatScoutWillie There are more, wrestling doesnt do that! Kids like that shit! 
Fher_Cerati, Tue Apr 21 03:33:36 +0000 2020, -100.365274, 25.807314, Por los 7 reinos. 🤦🏽‍♀️ 
rymn0331, Tue Apr 21 03:33:36 +0000 2020, -82.802473, 40.020401, 😂😂😂 
Danielle682013, Tue Apr 21 03:33:36 +0000 2020, -92.204107, 34.841638, @Powers93601604 @SpiritKing11 @ADouble666 @MiracleonIce21 @pom_eater @BoneThumper @blondjewels @Sam34_18… https://t.co/UaaxsnVf5F 
theBanji23, Tue Apr 21 03:33:36 +0000 2020, -98.540651, 29.417501, @abetheillest I took a screenshot but I didn’t know if you were being sarcastic https://t.co/JMnD3s3cxS 
Nobisco, Tue Apr 21 03:33:36 +0000 2020, -117.116533, 32.573709, @cpeezee38 @KWWL The people impacted will likely be people currently already living in the United States waiting fo… https://t.co/pvjrctRdmZ 
clay_png, Tue Apr 21 03:33:36 +0000 2020, -93.377416, 45.180106, @sarahanngoodwin how much 
IAmPicasio, Tue Apr 21 03:33:36 +0000 2020, -89.876449, 32.571032, “Pull down yo pants I want crack” https://t.co/Qedz4QObWd 
ChrisRegnery, Tue Apr 21 03:33:36 +0000 2020, -80.846785, 35.209059, This is the other documentary series that started last night.  I’m 20 minutes in and transfixed to the TV. 
donnacarrwest, Tue Apr 21 03:33:36 +0000 2020, -118.411907, 34.020789, Loads of carve outs. Don't get too excited. 
Rachelgaffney, Tue Apr 21 03:33:36 +0000 2020, -96.761753, 32.819858, The Golf Channel has been playing non stop here...! Looks like another reason to have it on tomorrow night has aris… https://t.co/QiM2Rx5sqd 
UmmiJuice, Tue Apr 21 03:33:36 +0000 2020, -74.724323, 40.073041, @don_carnagexxx https://t.co/nJWtpSjmCq 
sjallday247, Tue Apr 21 03:33:36 +0000 2020, -104.976767, 39.534794, @chrisvanderveen @McclaranAlyson Cheers to both. That’s why America is great. 
AprilHaze14, Tue Apr 21 03:33:36 +0000 2020, -121.873730, 37.331159, @babysid69 @H3LLXSL00TZ How are you supposed to stay married now that you know this information😧 
VenusBlack13, Tue Apr 21 03:33:36 +0000 2020, -119.636189, 36.830799, Gill man, the bride and invisible man are my holy trinity of classic monsters 
RachaelSamuels, Tue Apr 21 03:33:36 +0000 2020, -87.732013, 41.833585, @mpadillamktg @SproutSocial Me! But just a reminder it’s on 5/13! 
joeywants2, Tue Apr 21 03:33:36 +0000 2020, -82.985772, 39.994684, @McClellandShane Fuck yeah! 
Thejanster, Tue Apr 21 03:33:37 +0000 2020, -96.761753, 32.819858, @nklongmire @YahooNews So you really are okay with Trump putting his name on the checks? So should Pelosi have her name on the next batch? 
AakashGandhi1, Tue Apr 21 03:33:37 +0000 2020, -74.479832, 40.607873, We saw this coming from a mile away 
AlemanJax, Tue Apr 21 03:33:37 +0000 2020, -87.732013, 41.833585, My baby girl in the back ❤️❤️❤️❤️ https://t.co/WPOiBjheQT 
Mod3lBoi, Tue Apr 21 03:33:37 +0000 2020, -118.411907, 34.020789, This girl told me I look like Tory Lanez. I don’t see it doe. 
TonyPerrone, Tue Apr 21 03:33:37 +0000 2020, -80.759416, 41.190866, @Joseph__Gallo @Niles_Dragons I know you do.  That’s what makes you a difference maker.  Keep doin that. 
phawkenalbert, Tue Apr 21 03:33:37 +0000 2020, -118.070164, 33.977809, @BoiyMeetsWorld Crazy shit!! Huh 
MEDJAI64844376, Tue Apr 21 03:33:37 +0000 2020, -95.446486, 29.838495, @mrpickaside I can't call it 
MaddieHisaw, Tue Apr 21 03:33:37 +0000 2020, -96.761753, 32.819858, I chopped poblano peppers like 6 hours ago, &amp; I thought I was super careful to avoid the seeds, but evidently, I fa… https://t.co/7nend3vUDu 
blvckdolll, Tue Apr 21 03:33:37 +0000 2020, -82.116175, 26.992598, Trust his plan even if you don’t understand his path. 
LoLovesDogs, Tue Apr 21 03:33:37 +0000 2020, -104.789327, 38.888519, @_bluntsnblondes just followed me so let’s just say my night has been made 😍❤️ 
vermthomas, Tue Apr 21 03:33:37 +0000 2020, -82.194535, 41.443541, @MomsDemand @TheJasonGreene Why aren’t the police arresting these nut cases? 
Thats_DOCtah2U, Tue Apr 21 03:33:37 +0000 2020, -87.732013, 41.833585, @DJHeatDC Thanks for this! 
nacofresa818, Tue Apr 21 03:33:37 +0000 2020, -117.116456, 33.219624, @brkicks Jordan 1 bc they’re actually comfortable 
KJayy_, Tue Apr 21 03:33:37 +0000 2020, -79.420865, 38.003376, Sadly, I don’t remember what I did for my 24th birthday lol it must not of been very memorable. 
RudeneyAA, Tue Apr 21 03:33:37 +0000 2020, -92.436774, 38.304558, https://t.co/ObdSc9kbdw 
kaesen23, Tue Apr 21 03:33:37 +0000 2020, -111.696468, 40.295113, @trrrrevor Not to threaten you, BUT DONT YOU DARE! I WILL LOSE IT AND DRIVE UP THERE TO KNOCK SOME SENSE INTO YOU. Shane Dawson could never. 
SisterLawna, Tue Apr 21 03:33:37 +0000 2020, -96.761753, 32.819858, @NickMiller510 https://t.co/ouAOvfdVLW 
Snikki_37, Tue Apr 21 03:33:37 +0000 2020, -95.508925, 29.574284, Ghirardelli intense dark chocolate 🤤💦 
CurtMelcher, Tue Apr 21 03:33:37 +0000 2020, -120.583402, 44.145437, @2cheekymonsters Tell her that her version was much flatter with more velocity 
MartinFotografo, Tue Apr 21 03:33:37 +0000 2020, -77.176680, 38.776676, @tonyflorimon @Susana Gracias Tony. 
johni_sweeney, Tue Apr 21 03:33:37 +0000 2020, -84.455858, 39.215124, @laynewoodworth No. Too tall. 
Nakyia___, Tue Apr 21 03:33:37 +0000 2020, -77.014398, 38.898603, Bitches switch up sets more than they change drawers 
Jaimmariee, Tue Apr 21 03:33:38 +0000 2020, -80.817245, 41.235332, Even after quarantine I’m staying away from you shady ass hoes. 
CoelhoGreiner, Tue Apr 21 03:33:38 +0000 2020, -119.306608, 37.269176, @chefnickpeters @cummin4bey @Caitlyn_Jenner Haha I thought the same thing 😂 
406Agronomy, Tue Apr 21 03:33:38 +0000 2020, -109.688357, 48.543166, @TjWanken Nice!! 
mcchiicks, Tue Apr 21 03:33:38 +0000 2020, -100.293591, 25.641718, @CalIejeroo Tu fais l'épaisseur du Chili 
_tattii_x3, Tue Apr 21 03:33:38 +0000 2020, -83.804475, 27.698682, my feelings all over the damn place 😖 
mpmike, Tue Apr 21 03:33:38 +0000 2020, -92.723848, 44.974873, @corymiller303 @LindseyMillerWP @freemomhugs Amazing! 
mihemo29, Tue Apr 21 03:33:38 +0000 2020, -80.329694, 25.578803, @Leonardo4619 Que verguenza, asi como El Guri produce agua para toda Vzla? Y la fraccion 5/3 tercios??? Mejor no den Educación por Tv 
hiwasted_, Tue Apr 21 03:33:38 +0000 2020, -117.022463, 32.633767, Anxious attachment in tha houseeeeeee👀😈🤙🏽🔥 
VirallyAds, Tue Apr 21 03:33:38 +0000 2020, -73.978640, 40.727093, ❤Help recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields… https://t.co/yILtfGnhlm 
EwdatsGROSS, Tue Apr 21 03:33:38 +0000 2020, -87.732013, 41.833585, @MFryeOfficial Yes and where is he? Not currently holding me like a baby because he is sleeping 
DVDoves, Tue Apr 21 03:33:38 +0000 2020, -79.861034, 35.170499, @33Wreticle https://t.co/N6mhzwDPgc 
makayla_biddle, Tue Apr 21 03:33:38 +0000 2020, -93.389864, 41.938228, Puke n rally 
LevelUpBre88, Tue Apr 21 03:33:38 +0000 2020, -90.011008, 29.982601, You Are Your Actions 💯💯💯 
bonnie_london, Tue Apr 21 03:33:38 +0000 2020, -80.178392, 26.039680, @mardigarcia @johnpavlovitz @realDonaldTrump This year is just under 4 months old. Your math is wrong 
ValoriBluDule, Tue Apr 21 03:33:38 +0000 2020, -81.367773, 28.501678, Current mood: Punk as fuckWatching a New York Dolls recorded from @AXSTVConcertsMemories...Okay, I have traumati… https://t.co/tCtQPVWdM9 
briansob, Tue Apr 21 03:33:39 +0000 2020, -98.540651, 29.417501, @CherkasTyler @HalloweenBlogs @MEPFuller @MuellerSheWrote Not at all you are no longer worth my time. 
